Time	Open	High	Low	Close	Volume
2026-03-19 18:13:00	1.15568	1.15592	1.15565	1.15589	261	4
2026-03-19 18:14:00	1.15588	1.15588	1.1556	1.15577	159	4
2026-03-19 18:15:00	1.15581	1.15586	1.15564	1.15568	186	4
2026-03-19 18:16:00	1.15571	1.15571	1.15524	1.15532	222	4
2026-03-19 18:17:00	1.15534	1.15535	1.15513	1.15521	238	4
2026-03-19 18:18:00	1.15521	1.15522	1.15509	1.15517	161	4
2026-03-19 18:19:00	1.15517	1.15536	1.15515	1.15533	209	4
2026-03-19 18:20:00	1.15533	1.15575	1.15531	1.15567	245	4
2026-03-19 18:21:00	1.15569	1.15578	1.15553	1.15575	204	4
2026-03-19 18:22:00	1.15576	1.1558	1.15559	1.15562	146	3
2026-03-19 18:23:00	1.15561	1.15587	1.1556	1.15575	138	3
2026-03-19 18:24:00	1.15574	1.15588	1.15573	1.15587	96	2
2026-03-19 18:25:00	1.15586	1.15596	1.15581	1.1559	107	3
2026-03-19 18:26:00	1.15591	1.15597	1.15587	1.15594	135	3
2026-03-19 18:27:00	1.15595	1.15605	1.15592	1.15602	101	3
2026-03-19 18:28:00	1.15603	1.15604	1.15599	1.15602	72	3
2026-03-19 18:29:00	1.15603	1.15603	1.15591	1.15601	107	3
2026-03-19 18:30:00	1.156	1.15604	1.15588	1.1559	92	3
2026-03-19 18:31:00	1.15592	1.15609	1.15592	1.15601	90	3
2026-03-19 18:32:00	1.15601	1.15605	1.1559	1.15591	110	3
2026-03-19 18:33:00	1.1559	1.15598	1.15583	1.15589	101	3
2026-03-19 18:34:00	1.15587	1.15593	1.15583	1.15593	103	3
2026-03-19 18:35:00	1.15597	1.15604	1.1559	1.15601	125	3
2026-03-19 18:36:00	1.156	1.156	1.1557	1.1557	107	3
2026-03-19 18:37:00	1.15572	1.15578	1.15557	1.1556	115	3
2026-03-19 18:38:00	1.15561	1.15569	1.15558	1.15567	72	3
2026-03-19 18:39:00	1.15567	1.15568	1.15552	1.15556	62	3
2026-03-19 18:40:00	1.15554	1.1556	1.1554	1.15544	71	3
2026-03-19 18:41:00	1.15543	1.15553	1.15539	1.15543	75	3
2026-03-19 18:42:00	1.15543	1.15552	1.15538	1.15551	115	4
2026-03-19 18:43:00	1.15552	1.15556	1.15541	1.15541	65	3
2026-03-19 18:44:00	1.15542	1.15553	1.15535	1.15536	74	3
2026-03-19 18:45:00	1.15538	1.15552	1.15532	1.1555	76	3
2026-03-19 18:46:00	1.1555	1.15568	1.1555	1.15568	72	3
2026-03-19 18:47:00	1.15567	1.15574	1.15562	1.15572	82	2
2026-03-19 18:48:00	1.15571	1.15572	1.15562	1.15566	73	3
2026-03-19 18:49:00	1.15565	1.1557	1.15562	1.15566	66	3
2026-03-19 18:50:00	1.15565	1.15587	1.15562	1.15567	75	3
2026-03-19 18:51:00	1.15568	1.15587	1.15568	1.15584	69	3
2026-03-19 18:52:00	1.15585	1.15606	1.15585	1.15603	103	3
2026-03-19 18:53:00	1.15603	1.15613	1.15603	1.15608	88	3
2026-03-19 18:54:00	1.1561	1.15636	1.15609	1.15632	75	2
2026-03-19 18:55:00	1.15633	1.15645	1.15625	1.15644	119	3
2026-03-19 18:56:00	1.15648	1.15706	1.15648	1.15701	239	3
2026-03-19 18:57:00	1.157	1.15794	1.15696	1.15794	376	2
2026-03-19 18:58:00	1.15793	1.15836	1.15785	1.15835	275	3
2026-03-19 18:59:00	1.15834	1.15842	1.15801	1.15836	259	3
2026-03-19 19:00:00	1.15837	1.15876	1.15826	1.15871	292	3
2026-03-19 19:01:00	1.15871	1.15905	1.15862	1.15905	237	3
2026-03-19 19:02:00	1.15908	1.15926	1.1589	1.15924	337	3
2026-03-19 19:03:00	1.15922	1.15926	1.15885	1.15903	370	3
2026-03-19 19:04:00	1.15903	1.15959	1.15902	1.15944	391	2
2026-03-19 19:05:00	1.15942	1.16014	1.15942	1.1596	451	3
2026-03-19 19:06:00	1.15959	1.16087	1.15939	1.1607	529	3
2026-03-19 19:07:00	1.16073	1.16081	1.16	1.16003	569	3
2026-03-19 19:08:00	1.16003	1.16161	1.16	1.16102	798	3
2026-03-19 19:09:00	1.161	1.16142	1.16048	1.16054	651	3
2026-03-19 19:10:00	1.16052	1.1613	1.16001	1.16123	710	3
2026-03-19 19:11:00	1.16124	1.16147	1.16081	1.16134	670	4
2026-03-19 19:12:00	1.16134	1.16146	1.16032	1.16045	585	4
2026-03-19 19:13:00	1.16044	1.16069	1.16021	1.16049	554	4
2026-03-19 19:14:00	1.16054	1.16102	1.16052	1.1608	447	3
2026-03-19 19:15:00	1.16085	1.16131	1.16072	1.16128	499	3
2026-03-19 19:16:00	1.16126	1.16132	1.16048	1.16056	548	4
2026-03-19 19:17:00	1.16058	1.16116	1.16046	1.16049	420	4
2026-03-19 19:18:00	1.16046	1.16064	1.1601	1.16031	451	3
2026-03-19 19:19:00	1.16032	1.16033	1.15996	1.16011	513	4
2026-03-19 19:20:00	1.1601	1.16023	1.15973	1.15989	385	4
2026-03-19 19:21:00	1.15987	1.16015	1.15957	1.15969	321	3
2026-03-19 19:22:00	1.1597	1.15983	1.15947	1.15968	300	4
2026-03-19 19:23:00	1.15964	1.15971	1.15929	1.15934	255	3
2026-03-19 19:24:00	1.1593	1.15949	1.15917	1.15922	221	3
2026-03-19 19:25:00	1.15924	1.15938	1.15896	1.15896	180	3
2026-03-19 19:26:00	1.15899	1.15901	1.15868	1.15885	278	3
2026-03-19 19:27:00	1.15886	1.15907	1.1588	1.1588	169	3
2026-03-19 19:28:00	1.1588	1.1588	1.15827	1.15854	239	4
2026-03-19 19:29:00	1.15852	1.15886	1.15845	1.15886	260	3
2026-03-19 19:30:00	1.15886	1.15893	1.15846	1.15867	245	3
2026-03-19 19:31:00	1.15866	1.15894	1.15862	1.15877	223	4
2026-03-19 19:32:00	1.15879	1.15882	1.15837	1.15848	215	4
2026-03-19 19:33:00	1.15849	1.15901	1.15844	1.15895	330	4
2026-03-19 19:34:00	1.159	1.15908	1.15856	1.15871	238	4
2026-03-19 19:35:00	1.15871	1.15894	1.15815	1.15822	253	4
2026-03-19 19:36:00	1.15819	1.15841	1.15814	1.15832	190	3
2026-03-19 19:37:00	1.15832	1.15845	1.15815	1.15836	213	4
2026-03-19 19:38:00	1.15835	1.15841	1.15823	1.15826	240	4
2026-03-19 19:39:00	1.15827	1.15876	1.15827	1.15873	186	4
2026-03-19 19:40:00	1.15874	1.15899	1.15866	1.15891	196	3
2026-03-19 19:41:00	1.1589	1.1589	1.1586	1.15864	185	4
2026-03-19 19:42:00	1.15864	1.1588	1.1585	1.1588	168	3
2026-03-19 19:43:00	1.15881	1.15892	1.15856	1.15874	182	4
2026-03-19 19:44:00	1.15874	1.1588	1.15849	1.1585	221	3
2026-03-19 19:45:00	1.15849	1.15855	1.15825	1.15845	179	3
2026-03-19 19:46:00	1.15843	1.15847	1.15825	1.15831	144	4
2026-03-19 19:47:00	1.15831	1.15852	1.15821	1.15842	126	3
2026-03-19 19:48:00	1.15842	1.15843	1.15831	1.15836	90	3
2026-03-19 19:49:00	1.15834	1.15834	1.15815	1.15824	74	3
2026-03-19 19:50:00	1.15824	1.15827	1.15796	1.15796	194	3
2026-03-19 19:51:00	1.15796	1.15808	1.15793	1.15794	168	3
2026-03-19 19:52:00	1.15796	1.15815	1.15786	1.15786	171	3
2026-03-19 19:53:00	1.15786	1.15797	1.15773	1.1578	98	3
2026-03-19 19:54:00	1.15779	1.15799	1.15775	1.15788	152	3
2026-03-19 19:55:00	1.15788	1.15802	1.1577	1.15795	197	3
2026-03-19 19:56:00	1.15792	1.15821	1.15786	1.15816	334	3
2026-03-19 19:57:00	1.15817	1.15851	1.15812	1.15847	224	3
2026-03-19 19:58:00	1.15848	1.15866	1.15842	1.15865	209	3
2026-03-19 19:59:00	1.15867	1.15882	1.1584	1.15846	261	3
2026-03-19 20:00:00	1.15847	1.15863	1.15843	1.15857	221	3
2026-03-19 20:01:00	1.15858	1.15859	1.15833	1.15855	150	3
2026-03-19 20:02:00	1.15856	1.15861	1.15843	1.15844	98	3
2026-03-19 20:03:00	1.15843	1.15846	1.15832	1.15837	132	3
2026-03-19 20:04:00	1.15837	1.15865	1.15831	1.15864	95	3
2026-03-19 20:05:00	1.15866	1.15874	1.15859	1.15865	89	4
2026-03-19 20:06:00	1.15866	1.15879	1.15862	1.15869	99	4
2026-03-19 20:07:00	1.15867	1.1587	1.15843	1.15843	93	3
2026-03-19 20:08:00	1.15843	1.15845	1.15831	1.15841	50	3
2026-03-19 20:09:00	1.15838	1.15844	1.15834	1.15838	64	3
2026-03-19 20:10:00	1.15834	1.15834	1.15821	1.15821	63	4
2026-03-19 20:11:00	1.15822	1.15827	1.15819	1.15823	55	4
2026-03-19 20:12:00	1.15825	1.1583	1.15821	1.15824	29	3
2026-03-19 20:13:00	1.15828	1.1583	1.15826	1.15828	13	4
2026-03-19 20:14:00	1.15828	1.15829	1.15818	1.15829	29	4
2026-03-19 20:15:00	1.15828	1.15833	1.15824	1.15824	28	4
2026-03-19 20:16:00	1.15826	1.15827	1.15812	1.15812	37	3
2026-03-19 20:17:00	1.15809	1.15824	1.15804	1.15824	29	3
2026-03-19 20:18:00	1.15823	1.15826	1.15818	1.15826	24	3
2026-03-19 20:19:00	1.15825	1.1583	1.15819	1.15821	31	4
2026-03-19 20:20:00	1.15823	1.15826	1.15818	1.15826	16	3
2026-03-19 20:21:00	1.15825	1.15829	1.15825	1.15829	16	3
2026-03-19 20:22:00	1.1583	1.15849	1.1583	1.15847	32	4
2026-03-19 20:23:00	1.15847	1.15854	1.15833	1.15849	38	3
2026-03-19 20:24:00	1.15849	1.15859	1.15843	1.15857	29	3
2026-03-19 20:25:00	1.15858	1.15881	1.15856	1.15871	46	3
2026-03-19 20:26:00	1.15873	1.15876	1.15873	1.15875	9	3
2026-03-19 20:27:00	1.15874	1.15887	1.15871	1.15875	58	3
2026-03-19 20:28:00	1.15876	1.15883	1.15866	1.15881	75	3
2026-03-19 20:29:00	1.15884	1.15891	1.15883	1.15885	71	3
2026-03-19 20:30:00	1.15883	1.15885	1.15876	1.15884	25	3
2026-03-19 20:31:00	1.15882	1.15882	1.15873	1.15873	23	3
2026-03-19 20:32:00	1.15872	1.15875	1.15865	1.1587	42	4
2026-03-19 20:33:00	1.1587	1.1587	1.15859	1.15869	15	3
2026-03-19 20:34:00	1.1587	1.1587	1.15861	1.15863	19	3
2026-03-19 20:35:00	1.15863	1.15865	1.1585	1.15856	50	3
2026-03-19 20:36:00	1.15856	1.15859	1.15853	1.15858	19	6
2026-03-19 20:37:00	1.15861	1.15863	1.15857	1.15859	12	4
2026-03-19 20:38:00	1.15859	1.15869	1.15858	1.15869	9	3
2026-03-19 20:39:00	1.15868	1.15869	1.15861	1.15861	28	3
2026-03-19 20:40:00	1.15862	1.15862	1.15853	1.15853	22	3
2026-03-19 20:41:00	1.15855	1.15857	1.15851	1.15851	14	3
2026-03-19 20:42:00	1.15851	1.15854	1.15848	1.15851	17	3
2026-03-19 20:43:00	1.15851	1.15855	1.15851	1.15853	17	3
2026-03-19 20:44:00	1.15853	1.15854	1.15849	1.15854	19	3
2026-03-19 20:45:00	1.15856	1.15865	1.15854	1.15865	13	4
2026-03-19 20:46:00	1.15866	1.15881	1.15866	1.1588	22	4
2026-03-19 20:47:00	1.15881	1.15882	1.15874	1.15875	12	4
2026-03-19 20:48:00	1.15876	1.15877	1.15868	1.15874	19	4
2026-03-19 20:49:00	1.15876	1.15876	1.15858	1.15862	18	4
2026-03-19 20:50:00	1.15862	1.15867	1.15861	1.15866	15	4
2026-03-19 20:51:00	1.15867	1.15867	1.15862	1.15864	10	4
2026-03-19 20:52:00	1.15865	1.15869	1.15859	1.15859	19	5
2026-03-19 20:53:00	1.1586	1.1586	1.15845	1.1585	33	4
2026-03-19 20:54:00	1.15849	1.1586	1.15849	1.15858	28	4
2026-03-19 20:55:00	1.15857	1.15857	1.15847	1.15852	99	9
2026-03-19 20:56:00	1.15852	1.15866	1.15847	1.1586	71	8
2026-03-19 20:57:00	1.1586	1.15886	1.15858	1.15884	148	8
2026-03-19 20:58:00	1.15886	1.15898	1.1588	1.15886	208	8
2026-03-19 20:59:00	1.15884	1.1589	1.15877	1.15881	78	10
2026-03-19 21:00:00	1.15881	1.15881	1.15879	1.15879	3	15
2026-03-19 21:01:00	1.15879	1.15879	1.15879	1.15879	2	15
2026-03-19 21:03:00	1.1588	1.1588	1.15879	1.15879	3	12
2026-03-19 21:04:00	1.15878	1.15879	1.15878	1.15879	2	12
2026-03-19 21:05:00	1.15876	1.15884	1.15875	1.15875	9	13
2026-03-19 21:06:00	1.15883	1.15883	1.15875	1.15883	8	12
2026-03-19 21:07:00	1.15875	1.15882	1.15871	1.15871	6	17
2026-03-19 21:08:00	1.15872	1.15874	1.15872	1.15872	3	19
2026-03-19 21:09:00	1.15873	1.15874	1.15873	1.15874	5	18
2026-03-19 21:10:00	1.15875	1.15877	1.15875	1.15877	2	15
2026-03-19 21:11:00	1.15879	1.1588	1.15876	1.15876	3	14
2026-03-19 21:12:00	1.15878	1.1588	1.15876	1.15877	7	13
2026-03-19 21:13:00	1.1588	1.1588	1.15877	1.15877	2	13
2026-03-19 21:14:00	1.15876	1.15878	1.15873	1.15878	7	16
2026-03-19 21:15:00	1.15879	1.15881	1.15844	1.15847	27	11
2026-03-19 21:16:00	1.15846	1.1585	1.15846	1.15847	4	25
2026-03-19 21:17:00	1.15847	1.15848	1.15847	1.15848	7	21
2026-03-19 21:18:00	1.15849	1.15851	1.15845	1.15845	3	20
2026-03-19 21:19:00	1.15847	1.15849	1.15847	1.15849	2	20
2026-03-19 21:20:00	1.1585	1.1585	1.1585	1.1585	1	18
2026-03-19 21:21:00	1.15852	1.15852	1.15851	1.15851	2	15
2026-03-19 21:22:00	1.15844	1.1585	1.15844	1.1585	8	22
2026-03-19 21:23:00	1.15848	1.15852	1.15848	1.15852	10	15
2026-03-19 21:24:00	1.15846	1.15848	1.15846	1.15846	2	21
2026-03-19 21:25:00	1.15846	1.15848	1.15844	1.15848	16	21
2026-03-19 21:26:00	1.15843	1.15847	1.15838	1.15847	16	20
2026-03-19 21:27:00	1.15849	1.15849	1.15842	1.15843	15	19
2026-03-19 21:28:00	1.15846	1.15847	1.15846	1.15847	3	17
2026-03-19 21:29:00	1.15845	1.15847	1.15841	1.15846	4	19
2026-03-19 21:30:00	1.15839	1.15842	1.15839	1.15842	5	25
2026-03-19 21:31:00	1.15842	1.15849	1.1584	1.1584	41	23
2026-03-19 21:32:00	1.15845	1.15845	1.1584	1.15842	23	30
2026-03-19 21:33:00	1.15842	1.15846	1.15842	1.15843	26	36
2026-03-19 21:34:00	1.15844	1.15844	1.15844	1.15844	1	41
2026-03-19 21:35:00	1.15843	1.1585	1.15843	1.1585	28	32
2026-03-19 21:36:00	1.1585	1.15855	1.15845	1.15853	37	32
2026-03-19 21:37:00	1.15854	1.15859	1.15845	1.15846	56	29
2026-03-19 21:38:00	1.15845	1.15853	1.15845	1.15852	51	31
2026-03-19 21:39:00	1.1585	1.15852	1.15843	1.15846	33	35
2026-03-19 21:40:00	1.15846	1.15856	1.15845	1.15856	34	32
2026-03-19 21:41:00	1.15853	1.15859	1.15847	1.15851	18	24
2026-03-19 21:42:00	1.15853	1.15853	1.15853	1.15853	1	22
2026-03-19 21:43:00	1.15854	1.15855	1.15851	1.15853	10	22
2026-03-19 21:44:00	1.15854	1.15857	1.15851	1.15857	9	23
2026-03-19 21:45:00	1.15854	1.15855	1.15851	1.15853	7	21
2026-03-19 21:46:00	1.15852	1.15854	1.15851	1.15851	3	22
2026-03-19 21:47:00	1.1585	1.15853	1.1585	1.15852	4	22
2026-03-19 21:48:00	1.15853	1.15856	1.15852	1.15852	5	21
2026-03-19 21:49:00	1.1585	1.15853	1.1585	1.15852	7	22
2026-03-19 21:50:00	1.15854	1.15857	1.1585	1.15857	6	21
2026-03-19 21:51:00	1.15854	1.15856	1.15853	1.15854	9	20
2026-03-19 21:52:00	1.15857	1.15857	1.15847	1.15855	9	21
2026-03-19 21:53:00	1.15857	1.15857	1.15854	1.15854	3	19
2026-03-19 21:54:00	1.15855	1.15855	1.15853	1.15854	3	21
2026-03-19 21:55:00	1.15848	1.15857	1.15842	1.15843	44	28
2026-03-19 21:56:00	1.15843	1.15845	1.15808	1.15808	54	50
2026-03-19 21:57:00	1.15808	1.15809	1.15794	1.15803	146	63
2026-03-19 21:58:00	1.15803	1.15806	1.15794	1.15805	23	58
2026-03-19 21:59:00	1.15805	1.15813	1.15805	1.15806	47	32
2026-03-19 22:00:00	1.15809	1.15874	1.15809	1.15873	57	15
2026-03-19 22:01:00	1.15874	1.15927	1.15874	1.15927	27	7
2026-03-19 22:02:00	1.15928	1.15948	1.15911	1.15931	70	7
2026-03-19 22:03:00	1.15932	1.15944	1.15932	1.15938	21	7
2026-03-19 22:04:00	1.15939	1.15944	1.15936	1.15936	11	7
2026-03-19 22:05:00	1.15929	1.15931	1.15915	1.15931	14	5
2026-03-19 22:06:00	1.1593	1.15942	1.1592	1.15929	30	6
2026-03-19 22:07:00	1.1593	1.15941	1.1593	1.1594	15	6
2026-03-19 22:08:00	1.15935	1.15941	1.15913	1.15934	42	5
2026-03-19 22:09:00	1.15937	1.15938	1.15921	1.15921	36	5
2026-03-19 22:10:00	1.15924	1.15925	1.15894	1.15902	100	5
2026-03-19 22:11:00	1.15903	1.15903	1.15888	1.15888	10	6
2026-03-19 22:12:00	1.15887	1.15889	1.15873	1.15877	46	5
2026-03-19 22:13:00	1.15877	1.15883	1.15875	1.1588	36	5
2026-03-19 22:14:00	1.15878	1.15894	1.15876	1.15877	31	5
2026-03-19 22:15:00	1.1588	1.1588	1.15878	1.15879	19	5
2026-03-19 22:16:00	1.15878	1.15879	1.15865	1.15866	42	5
2026-03-19 22:17:00	1.15864	1.15864	1.15853	1.15861	37	5
2026-03-19 22:18:00	1.1586	1.1586	1.1585	1.15852	33	5
2026-03-19 22:19:00	1.1585	1.15856	1.1585	1.15851	25	5
2026-03-19 22:20:00	1.15853	1.1586	1.1585	1.15856	49	5
2026-03-19 22:21:00	1.15858	1.15863	1.15853	1.15861	56	6
2026-03-19 22:22:00	1.15861	1.15867	1.15851	1.15851	56	5
2026-03-19 22:23:00	1.15851	1.15858	1.15847	1.15858	30	6
2026-03-19 22:24:00	1.15858	1.15858	1.15847	1.15847	29	5
2026-03-19 22:25:00	1.15846	1.15848	1.15837	1.15846	51	6
2026-03-19 22:26:00	1.15846	1.15849	1.15841	1.15849	49	6
2026-03-19 22:27:00	1.15851	1.15852	1.15837	1.15842	56	5
2026-03-19 22:28:00	1.15841	1.15846	1.1584	1.15841	21	5
2026-03-19 22:29:00	1.15841	1.15843	1.15837	1.15841	33	6
2026-03-19 22:30:00	1.15841	1.15841	1.15819	1.15819	63	5
2026-03-19 22:31:00	1.1582	1.15827	1.15819	1.15825	39	5
2026-03-19 22:32:00	1.15823	1.15829	1.15818	1.1582	51	5
2026-03-19 22:33:00	1.15821	1.15828	1.15821	1.15825	41	5
2026-03-19 22:34:00	1.15826	1.15827	1.15812	1.15812	22	5
2026-03-19 22:35:00	1.15811	1.15813	1.15802	1.15802	40	4
2026-03-19 22:36:00	1.15801	1.15803	1.1579	1.15797	77	5
2026-03-19 22:37:00	1.15798	1.15806	1.15796	1.15802	28	5
2026-03-19 22:38:00	1.15802	1.15802	1.15795	1.15796	27	6
2026-03-19 22:39:00	1.15796	1.15798	1.1579	1.15797	66	5
2026-03-19 22:40:00	1.15798	1.15798	1.1579	1.15797	85	5
2026-03-19 22:41:00	1.15797	1.15808	1.15797	1.15801	78	5
2026-03-19 22:42:00	1.15801	1.15809	1.15796	1.15808	79	5
2026-03-19 22:43:00	1.15807	1.15809	1.15792	1.15792	55	5
2026-03-19 22:44:00	1.15792	1.15798	1.15786	1.15792	43	5
2026-03-19 22:45:00	1.15792	1.15799	1.15781	1.15791	63	5
2026-03-19 22:46:00	1.1579	1.15808	1.1579	1.15802	34	5
2026-03-19 22:47:00	1.15803	1.15803	1.15796	1.15799	12	5
2026-03-19 22:48:00	1.15799	1.15799	1.15791	1.15792	22	5
2026-03-19 22:49:00	1.15791	1.15792	1.15786	1.15792	15	5
2026-03-19 22:50:00	1.15792	1.15792	1.1578	1.1578	46	6
2026-03-19 22:51:00	1.15781	1.15786	1.15779	1.15781	32	6
2026-03-19 22:52:00	1.15782	1.15783	1.15776	1.15778	50	6
2026-03-19 22:53:00	1.15776	1.15779	1.15775	1.15779	17	5
2026-03-19 22:54:00	1.15776	1.15782	1.15776	1.15778	11	5
2026-03-19 22:55:00	1.15781	1.15783	1.15776	1.15776	22	6
2026-03-19 22:56:00	1.15781	1.15793	1.1578	1.15793	22	6
2026-03-19 22:57:00	1.15791	1.15791	1.15784	1.15786	16	5
2026-03-19 22:58:00	1.15785	1.15787	1.15779	1.15781	29	6
2026-03-19 22:59:00	1.15781	1.15785	1.15777	1.15782	22	6
2026-03-19 23:00:00	1.15782	1.15816	1.1578	1.15811	54	6
2026-03-19 23:01:00	1.1581	1.15814	1.15797	1.15799	73	6
2026-03-19 23:02:00	1.158	1.15808	1.15795	1.15801	45	6
2026-03-19 23:03:00	1.15801	1.15805	1.15796	1.15797	25	6
2026-03-19 23:04:00	1.15795	1.15802	1.15792	1.15797	32	6
2026-03-19 23:05:00	1.15799	1.15801	1.15786	1.1579	52	6
2026-03-19 23:06:00	1.15787	1.15787	1.15774	1.15783	40	5
2026-03-19 23:07:00	1.15784	1.15795	1.15781	1.15793	54	6
2026-03-19 23:08:00	1.15793	1.15809	1.15786	1.1579	74	5
2026-03-19 23:09:00	1.15787	1.15788	1.15779	1.15782	49	6
2026-03-19 23:10:00	1.15783	1.15799	1.15783	1.15785	57	5
2026-03-19 23:11:00	1.15784	1.15793	1.15781	1.15784	74	6
2026-03-19 23:12:00	1.15784	1.15784	1.15772	1.15777	68	6
2026-03-19 23:13:00	1.15779	1.15782	1.15774	1.15778	45	6
2026-03-19 23:14:00	1.15778	1.15782	1.15776	1.15782	28	5
2026-03-19 23:15:00	1.15782	1.15784	1.15775	1.15779	31	5
2026-03-19 23:16:00	1.15777	1.15783	1.15776	1.15777	36	5
2026-03-19 23:17:00	1.15776	1.15777	1.15773	1.15775	13	5
2026-03-19 23:18:00	1.15777	1.15778	1.15773	1.15775	20	4
2026-03-19 23:19:00	1.15774	1.15777	1.1577	1.15772	18	5
2026-03-19 23:20:00	1.15772	1.15774	1.15771	1.15772	11	5
2026-03-19 23:21:00	1.15773	1.15779	1.15772	1.15772	14	4
2026-03-19 23:22:00	1.15771	1.15771	1.15763	1.15767	23	4
2026-03-19 23:23:00	1.15766	1.15769	1.15762	1.15762	16	4
2026-03-19 23:24:00	1.15761	1.15765	1.15754	1.15755	20	4
2026-03-19 23:25:00	1.15755	1.1577	1.15755	1.15762	44	4
2026-03-19 23:26:00	1.1576	1.15764	1.15759	1.15764	27	5
2026-03-19 23:27:00	1.15765	1.15768	1.15763	1.15766	25	4
2026-03-19 23:28:00	1.15767	1.1577	1.15767	1.15769	15	4
2026-03-19 23:29:00	1.15769	1.1577	1.15762	1.15764	17	5
2026-03-19 23:30:00	1.15766	1.15783	1.15766	1.15781	41	4
2026-03-19 23:31:00	1.1578	1.1578	1.15766	1.15766	23	4
2026-03-19 23:32:00	1.15769	1.15773	1.15761	1.15761	29	4
2026-03-19 23:33:00	1.15762	1.15769	1.15753	1.15753	40	4
2026-03-19 23:34:00	1.15753	1.15761	1.15753	1.15759	35	5
2026-03-19 23:35:00	1.15758	1.15761	1.15754	1.15761	25	5
2026-03-19 23:36:00	1.1576	1.15765	1.15757	1.15758	22	5
2026-03-19 23:37:00	1.1576	1.15762	1.15755	1.15755	30	6
2026-03-19 23:38:00	1.15754	1.15761	1.15754	1.15758	30	5
2026-03-19 23:39:00	1.1576	1.15761	1.15753	1.15759	47	5
2026-03-19 23:40:00	1.15759	1.15764	1.15754	1.15756	54	5
2026-03-19 23:41:00	1.15754	1.15763	1.15754	1.15762	34	5
2026-03-19 23:42:00	1.15764	1.15768	1.15761	1.15765	23	5
2026-03-19 23:43:00	1.15765	1.15768	1.15762	1.15766	15	4
2026-03-19 23:44:00	1.15764	1.15765	1.15758	1.15764	19	5
2026-03-19 23:45:00	1.15762	1.15773	1.15762	1.15769	37	4
2026-03-19 23:46:00	1.15769	1.15774	1.15764	1.15772	27	4
2026-03-19 23:47:00	1.1577	1.1577	1.15751	1.15761	52	3
2026-03-19 23:48:00	1.15759	1.15762	1.15758	1.15761	24	4
2026-03-19 23:49:00	1.15761	1.15761	1.15752	1.15752	23	5
2026-03-19 23:50:00	1.15754	1.15757	1.15751	1.15752	14	5
2026-03-19 23:51:00	1.15753	1.15761	1.15743	1.15761	57	5
2026-03-19 23:52:00	1.15758	1.15758	1.15752	1.15757	20	5
2026-03-19 23:53:00	1.15759	1.15769	1.15758	1.15767	35	4
2026-03-19 23:54:00	1.15766	1.15777	1.15766	1.15773	24	5
2026-03-19 23:55:00	1.15773	1.15782	1.15773	1.15779	21	4
2026-03-19 23:56:00	1.15779	1.15785	1.15778	1.15784	27	4
2026-03-19 23:57:00	1.15784	1.15785	1.15767	1.15771	31	4
2026-03-19 23:58:00	1.1577	1.1577	1.15765	1.15768	10	4
2026-03-19 23:59:00	1.15767	1.15767	1.1576	1.15763	22	5
2026-03-20 00:00:00	1.1576	1.15768	1.15747	1.15757	103	4
2026-03-20 00:01:00	1.15756	1.15768	1.15754	1.15768	45	3
2026-03-20 00:02:00	1.15771	1.1578	1.1577	1.15774	74	4
2026-03-20 00:03:00	1.15772	1.15773	1.1574	1.15742	62	4
2026-03-20 00:04:00	1.15744	1.15749	1.15732	1.1574	104	3
2026-03-20 00:05:00	1.1574	1.15744	1.15725	1.15727	69	4
2026-03-20 00:06:00	1.15728	1.15738	1.15728	1.15736	72	4
2026-03-20 00:07:00	1.15733	1.15743	1.15733	1.15734	66	4
2026-03-20 00:08:00	1.15738	1.15745	1.15726	1.15743	76	4
2026-03-20 00:09:00	1.15741	1.15742	1.15738	1.15738	41	4
2026-03-20 00:10:00	1.15742	1.1575	1.15742	1.15748	49	4
2026-03-20 00:11:00	1.15746	1.15755	1.15743	1.15755	47	4
2026-03-20 00:12:00	1.15754	1.15761	1.15749	1.15749	43	4
2026-03-20 00:13:00	1.15747	1.15753	1.15741	1.15753	64	4
2026-03-20 00:14:00	1.15754	1.1576	1.15751	1.15755	29	3
2026-03-20 00:15:00	1.15754	1.15774	1.15754	1.15771	76	4
2026-03-20 00:16:00	1.15771	1.15793	1.15771	1.1579	57	4
2026-03-20 00:17:00	1.15796	1.158	1.15773	1.15773	54	3
2026-03-20 00:18:00	1.15773	1.15774	1.15764	1.15764	42	3
2026-03-20 00:19:00	1.15765	1.15765	1.15753	1.15754	65	3
2026-03-20 00:20:00	1.15753	1.15754	1.15746	1.15749	63	3
2026-03-20 00:21:00	1.15748	1.15758	1.15743	1.15758	55	4
2026-03-20 00:22:00	1.15757	1.15771	1.15741	1.15741	69	4
2026-03-20 00:23:00	1.15742	1.1576	1.15742	1.15747	89	4
2026-03-20 00:24:00	1.15746	1.1575	1.15742	1.15744	74	4
2026-03-20 00:25:00	1.15743	1.1575	1.15739	1.1575	31	4
2026-03-20 00:26:00	1.1575	1.1576	1.15742	1.15748	48	3
2026-03-20 00:27:00	1.15751	1.15756	1.15746	1.15746	57	3
2026-03-20 00:28:00	1.15744	1.15747	1.15741	1.15741	51	4
2026-03-20 00:29:00	1.15745	1.15745	1.15737	1.15737	26	3
2026-03-20 00:30:00	1.15738	1.15741	1.15732	1.15732	36	3
2026-03-20 00:31:00	1.15733	1.15739	1.15723	1.15739	67	3
